Rep_Code,Order_Source,Order_Type,Order_Num,Customer_Number,Subcategory,Product_Code,Brand,Subseries,Revenue,Quantity,Invoice_Date,Order_Date,Segment,category
Rep007,S,RO,2D9XC2,7955,CA,P2,B1,Headsets & Microphones,3206,2,22FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Large Enterprise,X
Rep010,E,RO,2D9XC2,7955,XB,P8,B4,Hard Drives,4215,4,23FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Others,Y
Rep009,E,RO,2D9XEY,9152,3B,P6,B5,Speakers,3480,2,24FEB2012:12:00:00 AM,20JAN2009:12:00:00 AM,Public sector,Y
Rep009,S,RO,2D9Y1V,9462,ZI,P2,B5,Headsets & Microphones,1120,1,25FEB2012:12:00:00 AM,20JAN2009:12:00:00 AM,Public sector,U
Rep004,S,RO,2D9YM4,3625,LB,P3,B3,Projectors,1447,4,26FEB2012:12:00:00 AM,20JAN2009:12:00:00 AM,Large Enterprise,Y
Rep009,S,RO,2DA15V,687,3B,P9,B1,Monitors,2750,4,27FEB2012:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,Y
Rep006,S,RO,2DA15V,687,3B,P1,B3,Batteries,2304,4,28FEB2012:12:00:00 AM,21JAN2009:12:00:00 AM,Others,Y
Rep003,S,RO,2DA1PQ,9990,1I,P9,B4,Monitors,2036,3,29FEB2012:12:00:00 AM,21JAN2009:12:00:00 AM,Others,G
Rep003,S,RO,2DA1QW,1056,CA,P3,B5,Projectors,4939,4,01MAR2012:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,X
Rep008,S,RO,2DA1QX,1058,H,P2,B3,Headsets & Microphones,2141,2,02MAR2012:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,X
Rep009,E,RO,2DA44T,2524,UN,P5,B5,Printers,2321,1,03MAR2012:12:00:00 AM,22JAN2009:12:00:00 AM,Others,W
Rep002,E,RO,2DA44T,2524,LB,P9,B2,Monitors,3638,1,04MAR2012:12:00:00 AM,22JAN2009:12:00:00 AM,Public sector,Y
Rep006,E,RO,2DA460,2556,CA,P6,B2,Speakers,1534,4,05MAR2012:12:00:00 AM,22JAN2009:12:00:00 AM,Private Sector,X
Rep010,S,RO,2DA5RA,5817,CA,P10,B1,Power Adaptors,3585,4,06MAR2012:12:00:00 AM,23JAN2009:12:00:00 AM,Public sector,X
Rep002,S,RO,2DA6WK,4354,LB,P7,B2,Power cables,950,4,07MAR2012:12:00:00 AM,24JAN2009:12:00:00 AM,Public sector,Y
Rep001,S,RO,2DA72T,4529,LB,P8,B5,Hard Drives,796,3,08MAR2012:12:00:00 AM,25JAN2009:12:00:00 AM,Private Sector,Y
Rep003,S,RO,2DA740,4570,LB,P9,B5,Monitors,3937,3,09MAR2012:12:00:00 AM,25JAN2009:12:00:00 AM,Public sector,Y
Rep003,S,RO,2DA7LE,4957,LB,P4,B2,Keyboards,1815,4,10MAR2012:12:00:00 AM,25JAN2009:12:00:00 AM,Large Enterprise,Y
Rep003,E,RO,2DA87Q,5344,TL,P10,B2,Power Adaptors,1535,3,11MAR2012:12:00:00 AM,26JAN2009:12:00:00 AM,Private Sector,W
Rep003,S,RO,2DA87Q,5344,LB,P4,B4,Keyboards,1694,4,12MAR2012:12:00:00 AM,26JAN2009:12:00:00 AM,Others,Y
Rep004,S,RO,2DAAJ4,6555,LB,P8,B2,Hard Drives,719,3,13MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep003,E,RO,2DAARX,472,1I,P4,B3,Keyboards,3818,1,14MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,G
Rep009,E,RO,2DAC07,2340,BI,P8,B5,Hard Drives,3435,3,15MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,U
Rep008,S,RO,2DAC4Q,6844,CA,P8,B2,Hard Drives,3406,4,16MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Large Enterprise,X
Rep001,S,RO,2DAC4Q,6844,LB,P1,B5,Batteries,1293,3,17MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Large Enterprise,Y
Rep002,S,RO,2DAC6W,6897,H,P9,B5,Monitors,525,2,18MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,X
Rep005,E,RO,2DAC70,5196,XB,P10,B2,Power Adaptors,2015,3,19MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep005,E,RO,2DACEQ,6816,LB,P3,B1,Projectors,2842,4,20MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep009,E,RO,2DACK7,335,CA,P6,B2,Speakers,4526,2,21MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Large Enterprise,X
Rep002,E,RO,2DACK7,335,LB,P3,B1,Projectors,4978,4,22MAR2012:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,Y
Rep002,S,RO,2DAFEY,8176,XB,P7,B5,Power cables,4376,3,23MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Public sector,Y
Rep005,E,RO,2DAFH5,9860,MI,P4,B2,Keyboards,2608,4,24MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,E
Rep007,S,RO,2DAH0W,9088,TW,P10,B5,Power Adaptors,2979,2,25MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,W
Rep004,E,RO,2DAH0W,9088,LB,P8,B4,Hard Drives,791,2,26MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,Y
Rep003,S,RO,2DAH1D,9098,CA,P8,B5,Hard Drives,2205,3,27MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,X
Rep009,S,RO,2DAH1D,9098,3B,P4,B3,Keyboards,2947,4,28MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,Y
Rep001,E,RO,2DAHC6,9296,BI,P6,B2,Speakers,3057,2,29MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,U
Rep002,S,RO,2DAHE6,9316,LB,P3,B5,Projectors,623,3,30MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Public sector,Y
Rep007,S,RO,2DAHHN,9410,,P2,B4,Headsets & Microphones,3705,2,31MAR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,G
Rep007,S,RO,2DAHHP,1625,ZI,P1,B3,Batteries,3911,2,01APR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,U
Rep007,S,RO,2DAHJA,9415,CA,P10,B4,Power Adaptors,4124,3,02APR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,X
Rep002,S,RO,2DAHJA,9415,UN,P6,B4,Speakers,4684,3,03APR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,W
Rep006,S,RO,2DAHJA,9415,3B,P8,B3,Hard Drives,3579,3,04APR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Public sector,Y
Rep007,S,RO,2DAHK1,8872,SI,P10,B4,Power Adaptors,606,4,05APR2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,M
Rep008,S,RO,2DAJJF,8872,MI,P10,B1,Power Adaptors,4439,1,06APR2012:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,E
Rep010,S,RO,2DAJLC,2040,DI,P8,B2,Hard Drives,4850,3,07APR2012:12:00:00 AM,30JAN2009:12:00:00 AM,Large Enterprise,A
Rep009,E,RO,2DAKAF,301,Y,P3,B5,Projectors,1479,1,08APR2012:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,A
Rep008,E,RO,2DAM3J,1700,ZI,P8,B5,Hard Drives,4889,3,09APR2012:12:00:00 AM,02FEB2009:12:00:00 AM,Large Enterprise,U
Rep007,S,RO,2DAMN1,1967,CA,P5,B1,Printers,1473,4,10APR2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,X
Rep001,E,RO,2DAMRJ,2011,XI,P3,B2,Projectors,4241,2,11APR2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,E
Rep007,S,RO,2DAMRJ,2011,BI,P2,B4,Headsets & Microphones,1504,3,12APR2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,U
Rep010,S,RO,2DAMRJ,2011,Z,P3,B1,Projectors,3066,3,13APR2012:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,U
Rep009,S,RO,2DATMC,6735,DI,P2,B1,Headsets & Microphones,4427,3,14APR2012:12:00:00 AM,05FEB2009:12:00:00 AM,Large Enterprise,A
Rep006,E,RO,2DATV1,5063,ZI,P7,B5,Power cables,2760,3,15APR2012:12:00:00 AM,05FEB2009:12:00:00 AM,Large Enterprise,U
Rep006,S,RO,2DAV1P,6735,DI,P2,B3,Headsets & Microphones,618,2,16APR2012:12:00:00 AM,05FEB2009:12:00:00 AM,Private Sector,A
Rep009,E,RO,2DAV77,3546,TW,P4,B5,Keyboards,1424,2,17APR2012:12:00:00 AM,05FEB2009:12:00:00 AM,Others,W
Rep006,E,RO,2DAV77,3546,3B,P4,B4,Keyboards,2199,2,18APR2012:12:00:00 AM,05FEB2009:12:00:00 AM,Others,Y
Rep003,E,RO,2DAWVM,6174,BI,P8,B4,Hard Drives,1201,3,19APR2012:12:00:00 AM,06FEB2009:12:00:00 AM,Private Sector,U
Rep008,S,RO,2DAXRL,6817,1I,P7,B3,Power cables,2162,3,20APR2012:12:00:00 AM,07FEB2009:12:00:00 AM,Large Enterprise,G
Rep001,S,RO,2DAXW6,1264,UN,P7,B4,Power cables,651,3,21APR2012:12:00:00 AM,07FEB2009:12:00:00 AM,Others,W
Rep002,E,RO,2DAXW6,1264,3B,P4,B1,Keyboards,4030,2,22APR2012:12:00:00 AM,07FEB2009:12:00:00 AM,Private Sector,Y
Rep009,E,RO,2DC0HY,8104,RB,P9,B1,Monitors,4394,1,23APR2012:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,Y
Rep003,S,RO,2DC0NW,8771,DI,P9,B1,Monitors,2641,3,24APR2012:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,A
Rep007,E,RO,2DC11E,8363,CA,P3,B4,Projectors,562,4,25APR2012:12:00:00 AM,09FEB2009:12:00:00 AM,Others,X
Rep007,E,RO,2DC1DA,2448,UN,P1,B1,Batteries,771,1,26APR2012:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,W
Rep005,E,RO,2DC1DA,2448,3B,P9,B3,Monitors,3082,3,27APR2012:12:00:00 AM,09FEB2009:12:00:00 AM,Private Sector,Y
Rep003,E,RO,2DC3WW,7731,X,P1,B1,Batteries,2538,1,28APR2012:12:00:00 AM,10FEB2009:12:00:00 AM,Large Enterprise,E
Rep003,E,RO,2DC4LX,8347,LB,P5,B1,Printers,3315,4,29APR2012:12:00:00 AM,11FEB2009:12:00:00 AM,Private Sector,Y
Rep009,S,RO,2DC5X4,7848,ZI,P9,B2,Monitors,2685,1,30APR2012:12:00:00 AM,11FEB2009:12:00:00 AM,Others,U
Rep007,E,RO,2DC747,2329,BI,P8,B2,Hard Drives,2413,1,01MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,U
Rep010,S,RO,2DC7F7,2533,II,P10,B1,Power Adaptors,4982,4,02MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,D
Rep008,S,RO,2DC7XQ,2802,W,P1,B2,Batteries,2170,2,03MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,N
Rep005,S,RO,2DC7Y0,2806,1I,P7,B3,Power cables,4994,4,04MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,G
Rep006,E,RO,2DC82M,2876,2I,P6,B5,Speakers,1025,3,05MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Others,G
Rep002,E,RO,2DC8EJ,3812,YI,P4,B5,Keyboards,737,4,06MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Others,A
Rep001,E,RO,2DC8EJ,3812,W,P8,B3,Hard Drives,3938,3,07MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,N
Rep006,E,RO,2DC97V,3652,3B,P7,B2,Power cables,1228,1,08MAY2012:12:00:00 AM,12FEB2009:12:00:00 AM,Public sector,Y
Rep007,S,RO,2DCCAP,4902,UN,P4,B1,Keyboards,2299,1,09MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Large Enterprise,W
Rep001,E,RO,2DCCAP,4902,WB,P10,B1,Power Adaptors,3906,1,10MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Large Enterprise,Y
Rep006,S,RO,2DCCDC,9306,1I,P4,B2,Keyboards,1963,4,11MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Large Enterprise,G
Rep002,S,RO,2DCCF3,3567,Y,P2,B1,Headsets & Microphones,3732,2,12MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,A
Rep001,S,RO,2DCCLT,5092,DI,P6,B2,Speakers,2031,3,13MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,A
Rep009,S,RO,2DCCLT,5092,AI,P10,B3,Power Adaptors,3661,2,14MAY2012:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,M
Rep001,E,RO,2DCED5,6597,XI,P8,B1,Hard Drives,4210,4,15MAY2012:12:00:00 AM,15FEB2009:12:00:00 AM,Others,D
Rep004,E,RO,2DCED5,6597,1I,P7,B2,Power cables,2570,2,16MAY2012:12:00:00 AM,15FEB2009:12:00:00 AM,Others,G
Rep002,E,RO,2DCED5,6597,BI,P5,B3,Printers,1027,1,17MAY2012:12:00:00 AM,15FEB2009:12:00:00 AM,Public sector,U
Rep007,S,RO,2DCEPW,6825,1I,P3,B4,Projectors,3091,4,18MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,G
Rep003,S,RO,2DCEVR,6906,HI,P6,B3,Speakers,3067,1,19MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Public sector,D
Rep001,E,RO,2DCEVR,6906,XI,P3,B4,Projectors,988,4,20MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,E
Rep004,E,RO,2DCEYH,6967,ZI,P2,B1,Headsets & Microphones,1447,1,21MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,U
Rep006,E,RO,2DCF4E,7052,1I,P6,B5,Speakers,3213,1,22MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,G
Rep007,S,RO,2DCF4V,8177,1I,P5,B1,Printers,2720,2,23MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,G
Rep003,S,RO,2DCF4V,8177,ZI,P10,B4,Power Adaptors,2246,2,24MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,U
Rep006,E,RO,2DCF9R,7141,3B,P10,B2,Power Adaptors,4896,1,25MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,Y
Rep003,S,RO,2DCFC6,7170,BI,P10,B2,Power Adaptors,4231,4,26MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,U
Rep002,E,RO,2DCFK6,8113,AB,P6,B3,Speakers,2097,4,27MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,C
Rep009,E,RO,2DCFK6,8113,UD,P3,B2,Projectors,3190,4,28MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,W
Rep008,E,RO,2DCFX9,7476,UN,P1,B1,Batteries,3784,2,29MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,W
Rep007,S,RO,2DCFX9,7476,LB,P5,B2,Printers,668,2,30MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,Y
Rep007,S,RO,2DCH4L,7661,3B,P1,B2,Batteries,3253,4,31MAY2012:12:00:00 AM,16FEB2009:12:00:00 AM,Others,Y
Rep001,S,RO,2DCHDN,575,DI,P3,B1,Projectors,1471,4,01JUN2012:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,A
Rep006,E,RO,2DCJHW,8520,BI,P4,B1,Keyboards,2351,4,02JUN2012:12:00:00 AM,17FEB2009:12:00:00 AM,Others,U
Rep010,S,RO,2DCMMC,724,3B,P8,B5,Hard Drives,1131,2,03JUN2012:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,Y
Rep006,E,RO,2DCNC2,1176,BI,P10,B5,Power Adaptors,4869,2,04JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Public sector,U
Rep010,S,RO,2DCND1,1196,XX,P4,B1,Keyboards,1511,1,05JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Others,Y
Rep003,S,RO,2DCNX9,320,TW,P7,B3,Power cables,4203,3,06JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,W
Rep003,E,RO,2DCNX9,320,3B,P6,B5,Speakers,3881,3,07JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2DCP1W,1541,DB,P9,B2,Monitors,4088,2,08JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Public sector,W
Rep003,E,RO,2DCP1W,1541,3B,P1,B2,Batteries,2880,3,09JUN2012:12:00:00 AM,18FEB2009:12:00:00 AM,Others,Y
Rep001,S,RO,2DCQ2M,4348,BI,P5,B4,Printers,3934,2,10JUN2012:12:00:00 AM,19FEB2009:12:00:00 AM,Public sector,U
Rep010,E,RO,2DCQ8F,6280,DB,P3,B3,Projectors,2761,3,11JUN2012:12:00:00 AM,19FEB2009:12:00:00 AM,Private Sector,W
Rep008,E,RO,2DCR62,1551,II,P4,B3,Keyboards,4339,4,12JUN2012:12:00:00 AM,19FEB2009:12:00:00 AM,Others,D
Rep005,S,RO,2DCT0D,6732,JI,P5,B2,Printers,4758,2,13JUN2012:12:00:00 AM,20FEB2009:12:00:00 AM,Large Enterprise,M
Rep004,S,RO,2DCTMN,8327,TW,P2,B2,Headsets & Microphones,4055,3,14JUN2012:12:00:00 AM,20FEB2009:12:00:00 AM,Public sector,W
Rep009,S,RO,2DCTMN,8327,RB,P8,B2,Hard Drives,3698,1,15JUN2012:12:00:00 AM,20FEB2009:12:00:00 AM,Others,Y
Rep009,E,RO,2DCXQA,9033,4B,P8,B3,Hard Drives,4270,1,16JUN2012:12:00:00 AM,23FEB2009:12:00:00 AM,Large Enterprise,Y
Rep007,S,RO,2DCYMP,9659,II,P1,B1,Batteries,1944,1,17JUN2012:12:00:00 AM,24FEB2009:12:00:00 AM,Private Sector,D
Rep004,E,RO,2DD2EW,7385,RI,P8,B3,Hard Drives,2739,4,18JUN2012:12:00:00 AM,25FEB2009:12:00:00 AM,Large Enterprise,M
Rep004,S,RO,2DD9J8,4364,II,P10,B4,Power Adaptors,4602,3,19JUN2012:12:00:00 AM,02MAR2009:12:00:00 AM,Large Enterprise,D
Rep003,S,RO,2DD9J8,4364,U,P4,B1,Keyboards,2265,2,20JUN2012:12:00:00 AM,02MAR2009:12:00:00 AM,Public sector,S
Rep010,S,RO,2DDA77,6711,DI,P3,B2,Projectors,1166,3,21JUN2012:12:00:00 AM,02MAR2009:12:00:00 AM,Large Enterprise,A
Rep007,S,RO,2DDAJW,6912,XI,P1,B1,Batteries,1825,1,22JUN2012:12:00:00 AM,02MAR2009:12:00:00 AM,Public sector,E
Rep001,E,RO,2DDE1P,6329,Y,P5,B2,Printers,4342,4,23JUN2012:12:00:00 AM,03MAR2009:12:00:00 AM,Private Sector,A
Rep001,S,RO,2DDF7F,7861,BI,P9,B4,Monitors,3049,4,24JUN2012:12:00:00 AM,04MAR2009:12:00:00 AM,Large Enterprise,U
Rep006,S,RO,2DDH4T,613,Y,P5,B5,Printers,931,1,25JUN2012:12:00:00 AM,04MAR2009:12:00:00 AM,Large Enterprise,A
Rep005,E,RO,2DDLPV,543,2I,P4,B2,Keyboards,3938,3,26JUN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Large Enterprise,G
Rep006,S,RO,2DDMJ7,5718,XI,P5,B4,Printers,1748,1,27JUN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Others,D
Rep002,E,RO,2DDRFC,3538,XI,P10,B3,Power Adaptors,4551,1,28JUN2012:12:00:00 AM,09MAR2009:12:00:00 AM,Others,E
Rep007,S,RO,2DDRL3,8909,3B,P8,B3,Hard Drives,734,1,29JUN2012:12:00:00 AM,09MAR2009:12:00:00 AM,Others,Y
Rep008,S,RO,2DDX3N,5837,XX,P2,B3,Headsets & Microphones,4529,1,30JUN2012:12:00:00 AM,11MAR2009:12:00:00 AM,Private Sector,Y
Rep007,S,RO,2DDYXX,3031,AI,P6,B3,Speakers,4402,1,01JUL2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,A
Rep005,S,RO,2DDYXX,3031,KI,P3,B3,Projectors,4754,3,02JUL2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,A
Rep003,S,RO,2DE02Y,7199,TW,P1,B1,Batteries,505,1,03JUL2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,W
Rep003,E,RO,2DE02Y,7199,3B,P6,B4,Speakers,3836,1,04JUL2012:12:00:00 AM,12MAR2009:12:00:00 AM,Large Enterprise,Y
Rep010,S,RO,2DE05A,7122,ZI,P7,B4,Power cables,3339,1,05JUL2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,U
Rep002,E,RO,2DE34C,5006,CA,P1,B1,Batteries,4749,1,06JUL2012:12:00:00 AM,13MAR2009:12:00:00 AM,Public sector,X
Rep003,S,RO,2DE3E2,8909,3B,P5,B3,Printers,4314,2,07JUL2012:12:00:00 AM,13MAR2009:12:00:00 AM,Large Enterprise,Y
Rep007,S,RO,2DE3YY,9286,ZI,P4,B1,Keyboards,1909,3,08JUL2012:12:00:00 AM,13MAR2009:12:00:00 AM,Others,U
Rep010,E,RO,2DE4RL,1342,CA,P1,B2,Batteries,952,1,09JUL2012:12:00:00 AM,13MAR2009:12:00:00 AM,Large Enterprise,X
Rep008,E,RO,2DE4RL,1342,LB,P4,B1,Keyboards,4008,2,10JUL2012:12:00:00 AM,13MAR2009:12:00:00 AM,Public sector,Y
Rep006,S,RO,2DE9CL,3320,3B,P2,B2,Headsets & Microphones,2566,1,11JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Public sector,Y
Rep001,S,RO,2DE9PX,5475,BI,P8,B4,Hard Drives,2288,4,12JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Others,U
Rep008,E,RO,2DE9PX,5475,BI,P10,B1,Power Adaptors,1914,2,13JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Others,U
Rep009,S,RO,2DE9PX,5475,ZI,P8,B5,Hard Drives,1963,1,14JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Public sector,U
Rep009,S,RO,2DE9PX,5475,ZI,P8,B5,Hard Drives,1556,4,15JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Private Sector,U
Rep006,S,RO,2DEADT,3639,ZI,P3,B3,Projectors,3330,3,16JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Public sector,U
Rep006,S,RO,2DEAJ0,3699,G,P9,B5,Monitors,3371,2,17JUL2012:12:00:00 AM,16MAR2009:12:00:00 AM,Public sector,X
Rep005,E,RO,2DED7J,4772,SI,P4,B1,Keyboards,4731,2,18JUL2012:12:00:00 AM,17MAR2009:12:00:00 AM,Public sector,A
Rep002,E,RO,2DED7J,4772,1I,P6,B4,Speakers,2703,1,19JUL2012:12:00:00 AM,17MAR2009:12:00:00 AM,Private Sector,G
Rep010,E,RO,2DEDJ3,4950,2I,P7,B5,Power cables,608,1,20JUL2012:12:00:00 AM,17MAR2009:12:00:00 AM,Large Enterprise,G
Rep004,E,RO,2DEE56,5018,3B,P2,B4,Headsets & Microphones,1026,4,21JUL2012:12:00:00 AM,17MAR2009:12:00:00 AM,Large Enterprise,Y
Rep010,S,RO,2DEE8J,3364,XB,P6,B5,Speakers,2552,2,22JUL2012:12:00:00 AM,17MAR2009:12:00:00 AM,Private Sector,Y
Rep007,S,RO,2DEK9L,7933,TW,P5,B3,Printers,2676,2,23JUL2012:12:00:00 AM,19MAR2009:12:00:00 AM,Large Enterprise,W
Rep009,E,RO,2DEK9L,7933,LB,P2,B1,Headsets & Microphones,1157,3,24JUL2012:12:00:00 AM,19MAR2009:12:00:00 AM,Large Enterprise,Y
Rep004,S,RO,2DELTA,8855,II,P6,B2,Speakers,2256,1,25JUL2012:12:00:00 AM,20MAR2009:12:00:00 AM,Private Sector,D
Rep006,E,BO,2D9QQ0,5956,D6,P3,B5,Projectors,3949,4,26JUL2012:12:00:00 AM,16JAN2009:12:00:00 AM,Large Enterprise,S
Rep004,S,BO,2DA57K,3144,LB,P4,B3,Keyboards,4912,4,27JUL2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,Y
Rep003,S,BO,2DDHKP,8555,B,P6,B1,Speakers,4965,3,28JUL2012:12:00:00 AM,04MAR2009:12:00:00 AM,Public sector,U
Rep009,E,BO,2DDHKP,8555,B,P6,B5,Speakers,4309,4,29JUL2012:12:00:00 AM,04MAR2009:12:00:00 AM,Others,U
Rep010,E,BO,2DDHKP,8555,TW,P9,B4,Monitors,3035,2,30JUL2012:12:00:00 AM,04MAR2009:12:00:00 AM,Public sector,W
Rep008,E,BO,2DDHKP,8555,3B,P9,B1,Monitors,2334,4,31JUL2012:12:00:00 AM,04MAR2009:12:00:00 AM,Public sector,Y
Rep007,S,BO,2DDTF3,1382,CI,P5,B5,Printers,1880,4,01AUG2012:12:00:00 AM,09MAR2009:12:00:00 AM,Private Sector,B
Rep009,S,BO,2DDTF3,1382,LU,P1,B5,Batteries,3285,4,02AUG2012:12:00:00 AM,09MAR2009:12:00:00 AM,Public sector,Q
Rep001,E,BO,2DDTF3,1382,XB,P7,B5,Power cables,2974,4,03AUG2012:12:00:00 AM,09MAR2009:12:00:00 AM,Others,Y
Rep010,S,RO,2D9QQ0,5956,TB,P2,B1,Headsets & Microphones,4462,1,04AUG2012:12:00:00 AM,16JAN2009:12:00:00 AM,Large Enterprise,C
Rep010,S,RO,2DA9A8,2721,AB,P2,B5,Headsets & Microphones,1134,3,05AUG2012:12:00:00 AM,26JAN2009:12:00:00 AM,Private Sector,C
Rep003,E,RO,2DA9A8,2721,UD,P4,B5,Keyboards,1114,2,06AUG2012:12:00:00 AM,26JAN2009:12:00:00 AM,Private Sector,W
Rep006,E,RO,2DDHKP,8555,DI,P2,B1,Headsets & Microphones,2700,3,07AUG2012:12:00:00 AM,04MAR2009:12:00:00 AM,Others,A
Rep005,S,RO,2DDTF3,1382,,P9,B2,Monitors,1716,1,08AUG2012:12:00:00 AM,09MAR2009:12:00:00 AM,Others,G
Rep002,S,BO,2D99J6,7995,3B,P5,B1,Printers,4369,3,09AUG2012:12:00:00 AM,09JAN2009:12:00:00 AM,Private Sector,Y
Rep007,E,BO,2D9FR1,1033,TW,P4,B1,Keyboards,3423,2,10AUG2012:12:00:00 AM,13JAN2009:12:00:00 AM,Public sector,W
Rep008,S,BO,2D9FR1,1033,XB,P3,B3,Projectors,1076,1,11AUG2012:12:00:00 AM,13JAN2009:12:00:00 AM,Others,Y
Rep005,E,BO,2D9J7M,9513,Y,P6,B4,Speakers,1673,3,12AUG2012:12:00:00 AM,14JAN2009:12:00:00 AM,Others,A
Rep004,S,BO,2D9Q0J,4428,UN,P2,B2,Headsets & Microphones,2343,2,13AUG2012:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,W
Rep007,E,BO,2D9Q0J,4428,LB,P8,B5,Hard Drives,1465,4,14AUG2012:12:00:00 AM,16JAN2009:12:00:00 AM,Large Enterprise,Y
